contract_address,chain,protocol,method_id,method,absolute_executions,%,cum %
0xd5d86fc8d5c0ea1ac1ac5dfab6e529c9967a45e9,matic,,0x23b872dd,,8,,
0x6c31035d62541ceba2ac587ea09891d1645d6d07,zksync,,0x18a13086,,8,,
0x085115c88af1472b784695fd2f408dbdab29056a,eth,,0xefef39a1,,8,,
0x2a78eccef76d5678b483ea9f7f358570527178c6,eth,,0xf5d82b6b,,8,,
0xc4400942410727ccf8efb6c2d008281cbc2bf494,op,,0x9304c934,,8,,
0xd7cabef2c1fd77a31c5ba97c724b82d3e25fc83c,base,,0x6aee7c1e,,8,,
0x4af15ec2a0bd43db75dd04e62faa3b8ef36b00d5,linea,,0x095ea7b3,,8,,
0x7f36182dee28c45de6072a34d29855bae76dbe2f,eth,,0x42842e0e,,8,,
0xc256f81d35a54c3599b424171d719e9ae87b2e9b,eth,,0x095ea7b3,,8,,
0x9fa4ef95e229790ce1452a49ccede42650376b4b,eth,,0x4a21a2df,,8,,
0x747e42eb0591547a0ab429b3627816208c734ea7,op,,0x095ea7b3,,8,,
0x3b56a704c01d650147ade2b8cee594066b3f9421,matic,,0x095ea7b3,,8,,
0x5de6949717f3aa8e0fbed5ce8b611ebcf1e44ae9,base,,0x2ad26a04,,8,,
0x744d70fdbe2ba4cf95131626614a1763df805b9e,eth,,0xa9059cbb,,8,,
0x495f947276749ce646f68ac8c248420045cb7b5e,eth,,0xf242432a,,8,,
0x27ca39647fe1dbe377a1c8ab93e76a7675a98c04,eth,,0x095ea7b3,,8,,
0x8991d64fe388fa79a4f7aa7826e8da09f0c3c96a,arb,,0xa0712d68,,8,,
0x4dcda2274899d9bba3bb6f5a852c107dd6e4fe1c,eth,,0x67f68fac,,8,,
0x66b70221b22925c4663c46cd15f2f2eaac822ceb,base,,0x095ea7b3,,8,,
0xb40b6608b2743e691c9b54ddbdee7bf03cd79f1c,eth,,0x095ea7b3,,8,,
0xaf667811a7edcd5b0066cd4ca0da51637db76d09,op,,0x88720467,,8,,
0x14475be7d59895739207a9e5518903f4b94345b7,arb,,0x095ea7b3,,8,,
0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,bsc,,0x095ea7b3,,8,,
0x9abc68b33961268a3ea4116214d7039226de01e1,eth,,0x095ea7b3,,8,,
0x9bf1d7d63dd7a4ce167cf4866388226eeefa702e,eth,,0x23b872dd,,8,,
0xb1b916a47a3af967fb5bc8eb2a95d38698682f9c,eth,,0x095ea7b3,,8,,
0xa2762ba628b962f93498d8893b6e4346140fe96d,eth,,0x095ea7b3,,8,,
0x3ee6107d9c93955acbb3f39871d32b02f82b78ab,op,,0x2e1a7d4d,,8,,
0x0000000001e4ef00d069e71d6ba041b0a16f7ea0,arb,,0xe6eaba01,,8,,
0x3f386acc3a8e9194cf6279c219df8dd3c5b71974,base,,0x095ea7b3,,8,,
0x373e768f79c820aa441540d254dca6d045c6d25b,bsc,,0xa9059cbb,,8,,
0xb17d82e179febdb6fb84c286d084d1bd1b12d103,zksync,,0xa3ba1116,,8,,
0x96c4a48abdf781e9c931cfa92ec0167ba219ad8e,arb,,0xaff6cbf1,,8,,
0xd7b2c1a7f3c67fb0ea57a7ef29bc1f18d7be3195,eth,,0x095ea7b3,,8,,
0xb279f8dd152b99ec1d84a489d32c35bc0c7f5674,avax,,0x095ea7b3,,8,,
0x8e8bd01b5a9eb272cc3892a2e40e64a716aa2a40,eth,,0x27cc37b0,,8,,
0xde6f99a9e63a8528ff43c3c1f13a07f541f761e5,arb,,0x42842e0e,,8,,
0x87cc04d6fe59859cb7eb6d970ebc22dcdcbc9368,bsc,,0xef5cfb8c,,8,,
0x24d73bca2bd9c3a61e99dfc7cb86d3c379ebded7,eth,,0xa9059cbb,,7,,
0x11450058d796b02eb53e65374be59cff65d3fe7f,eth,,0xa22cb465,,7,,
0x2c7e82641f03fa077f88833213210a86027f15dc,arb,,0xa2a3c0cb,,7,,
0x8216e1ef56311cf16851f18842e95590c150c3a9,eth,,0x6ffcc719,,7,,
0xe04f47ff45576249bc5083dfdf987e03d0550113,eth,,0x095ea7b3,,7,,
0x150225502fb8a965ac3a986a641d13ad963252b5,eth,,0xc2127793,,7,,
0xca24cf44c863f7709b7ea0c08ff88b994063684b,arb,,0x1c54b32d,,7,,
0xa663b02cf0a4b149d2ad41910cb81e23e1c41c32,eth,,0x6e553f65,,7,,
0x8cb24ab2f6a9171c0f9c5817d9f41de7c1ce8b03,zksync,,0xacbeeaa9,,7,,
0x916c6af08bf922eaf80c05975886c0a421c78a35,eth,,0xa22cb465,,7,,
0x7bfd9a55f4c00783b5a8ea18f7735e1a405dd520,eth,,0xa22cb465,,7,,
0x58cff419613c00a4828f774df8c2ca134dea97ce,eth,,0xa22cb465,,7,,
0x9f52c8ecbee10e00d9faaac5ee9ba0ff6550f511,eth,,0x095ea7b3,,7,,
0x261725c82e93b4ce6892e42c5b06501a3db36046,op,,0xc00007b0,,7,,
0x36f4d96fe0d4eb33cdc2dc6c0bca15b9cdd0d648,eth,,0xa22cb465,,7,,
0xd664b74274dfeb538d9bac494f3a4760828b02b0,eth,,0xadc9740c,,7,,
0x0d438f3b5175bebc262bf23753c1e53d03432bde,eth,,0x095ea7b3,,7,,
0x87cc04d6fe59859cb7eb6d970ebc22dcdcbc9368,bsc,,0xadc9772e,,7,,
0xfa87db3eaa93b7293021e38416650d2e666bc483,eth,,0xc00007b0,,7,,
0x6067490d05f3cf2fdffc0e353b1f5fd6e5ccdf70,bsc,,0x23b872dd,,7,,
0x2ba86032e601e001aeb0069efff824bcf699ffc5,op,,0x4e71d92d,,7,,
0xc392133eea695603b51a5d5de73655d571c2ce51,op,,0xa694fc3a,,7,,
0x4b33a369a9b4ff51bfc0a7267e30940507b81d84,eth,,0xa22cb465,,7,,
0xdc38ccac2008547275878f5d89b642da27910739,eth,,0xc32e7202,,7,,
0x819f4b81c7eec22b3edc1d9e150896c5f4eea6cb,arb,,0x095ea7b3,,7,,
0x025b0a638768b49901565c39a0c141bdb52cc06f,eth,,0xa22cb465,,7,,
0xcaaf554900e33ae5dbc66ae9f8adc3049b7d31db,matic,,0x095ea7b3,,7,,
0x124b97a2310144c742104808743355202fd63e23,arb,,0xa22cb465,,7,,
0xe405de8f52ba7559f9df3c368500b6e6ae6cee49,op,,0x095ea7b3,,7,,
0x2d6f76bf3ab4cba841888f7afe847e0af8737a34,base,,0x4e71d92d,,7,,
0x45c36b3ee5f6c9b4b494515b21a59b8b78336536,bsc,,0x2ae3594a,,7,,
0xf7e816a803008183bbd03d02c9dafacfdd08b47a,eth,,0x3d18b912,,7,,
0xd33dd1ed87c688f6b3e5c6a8a1cf247a4d4c60bd,arb,,0x9e5faafc,,7,,
0x8aac493fd8c78536ef193882aeffeaa3e0b8b5c5,matic,,0xac9650d8,,7,,
0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,eth,,0x095ea7b3,,7,,
0xa81dac2e9caa218fcd039d7cedeb7847cf362213,base,,0x2e1a7d4d,,7,,
0x89289dc2192914a9f0674f1e9a17c56456549b8a,base,,0xb6b55f25,,7,,
0x150f94b44927f078737562f0fcf3c95c01cc2376,eth,stargate,0xed995307,,7,,
0x97c6015dc0229bfaecef5af3cf4ef18ca2a355ef,eth,,0x6a761202,,7,,
0xb2c9ba6df0b6c3a70d93dd168dc58442cb902cad,base,,0x80699b79,,7,,
0xc26921b5b9ee80773774d36c84328ccb22c3a819,op,,0x095ea7b3,,7,,
0xaf2f471d3b46171f876f465165dcdf2f0e788636,eth,,0xc290d691,,7,,
0x6781bfdf59c852e904a2507fea3966c89e79f1cf,eth,,0x095ea7b3,,7,,
0x6e5bb558d6c33ca45dc9efe0746a3c80bc3e70e1,eth,,0xd1058e59,,7,,
0x072b65f891b1a389539e921bdb9427af41a7b1f7,arb,,0x95f38e77,,7,,
0xcf5540fffcdc3d510b18bfca6d2b9987b0772559,eth,,0x84a7f3dd,,7,,
0xabe08390c1d5c7fdb6fc6f17eed6c8cfc193a259,zksync,,0xf7c3684e,,7,,
0x03a520b32c04bf3beef7beb72e919cf822ed34f1,base,,0xac9650d8,,7,,
0xc944e90c64b2c07662a292be6244bdf05cda44a7,eth,,0x095ea7b3,,7,,
0xec8b0f7ffe3ae75d7ffab09429e3675bb63503e4,bsc,,0x3593564c,,7,,
0x9a8b2601760814019b7e6ee0052e25f1c623d1e6,matic,,0x095ea7b3,,7,,
0xba12222222228d8ba445958a75a0704d566bf2c8,base,,0x8bdb3913,,7,,
0x6add0ac9f7dee66d02cc46a77b1666ff5ebf284e,eth,,0x33639ace,,7,,
0x79358880570886d4197e3702746c78c85578b855,bsc,,0xfbf37739,,7,,
0x905dfcd5649217c42684f23958568e533c711aa3,arb,,0x095ea7b3,,7,,
0x7b0614215649e6219d3c84afd2d92a2f9ec995a0,arb,,0x02327c0a,,7,,
0x4c36e89efb1ea52a40358e0c2efe367b70e8ee97,arb,,0x2a5d4d26,,7,,
0x37aa84e2b62a18894610227acb4d3c77346d9c27,arb,,0x3ad726e4,,7,,
0x000000000000ad05ccc4f10045630fb830b95127,eth,,0xab7e8cba,,7,,
0x1d4214081985ad20aa3ca93a2206ae792635cbec,eth,,0xf83d1791,,7,,
0x773b2db85b0cb5f647f8708d783d04f659be28e9,arb,,0x2e1a7d4d,,7,,
0x968968c667dd87214a00a4ad006c00a9c9cff21d,arb,,0x0e89e5a4,,7,,
0xe07f9d810a48ab5c3c914ba3ca53af14e4491e8a,eth,,0x095ea7b3,,7,,
0x2e931de1fcb2681dc98601e0b513308da9c5ceae,op,,0x095ea7b3,,7,,
0x78d0677032a35c63d142a48a2037048871212a8c,base,,0x555029a6,,7,,
0x3146975bfccae722f802bc0cd540db1e6c178d1f,matic,,0x40c10f19,,7,,
0x72c3205acf3eb2b37b0082240bf0b909a46c0993,arb,,0xa22cb465,,7,,
0xe4c3aa3978b61431c070109629a687bc42d66d8f,base,,0x84bb1e42,,7,,
0x8731d54e9d02c286767d56ac03e8037c07e01e98,eth,,0xc4de93a5,,7,,
0x0d78f67681283613c8350047ddb623f81b6b1c5c,base,,0xae6e7875,,7,,
0xf845e3d7ae916ca50c7db40808e9cc579b5f6705,eth,,0xa22cb465,,7,,
0x72953a5c32413614d24c29c84a66ae4b59581bbf,eth,,0x095ea7b3,,7,,
0xbb5ca40b2f7af3b1ff5dbce0e9cc78f8bfa817ce,arb,,0x474cf53d,,7,,
0x9b091d2e0bb88ace4fe8f0fab87b93d8ba932ec4,eth,,0xa22cb465,,7,,
0xcd49c434299872218a03875de2004e708b973918,eth,,0xf0a88e81,,7,,
0xefcfece12a99d1dbbf6f3264ee97f8c045e97f1f,matic,,0x095ea7b3,,7,,
0xaa4a80aedc3d03cbc037d2701b1e9f93bd547f09,op,,0xa0712d68,,7,,
0x04c154b66cb340f3ae24111cc767e0184ed00cc6,eth,,0x095ea7b3,,7,,
0x5116edd4ac94d6aeb54b5a1533ca51a7e0c86807,eth,,0xa22cb465,,7,,
0x4b6a7805f23d306dbd1aa4d9da51557c7c671339,arb,,0x095ea7b3,,7,,
0x5c559f3ee9a81da83e069c0093471cb05d84052a,eth,,0xa9059cbb,,7,,
0x2eb9ea9df49bebb97e7750f231a32129a89b82ee,bsc,,0x2d62fc1a,,7,,
0x86de09fe79ed2e70283a6a3c810d7ff92cbb7eea,eth,,0x095ea7b3,,7,,
0xb94d1959084081c5a11c460012ab522f5a0fd756,arb,,0xddc63262,,7,,
0x172370d5cd63279efa6d502dab29171933a610af,matic,,0x095ea7b3,,7,,
0x467719ad09025fcc6cf6f8311755809d45a5e5f3,eth,,0x23b872dd,,7,,
0x3a23f943181408eac424116af7b7790c94cb97a5,op,,0x0000018a,,7,,
0x9ff58067bd8d239000010c154c6983a325df138e,eth,,0xa9059cbb,,7,,
0xff0c532fdb8cd566ae169c1cb157ff2bdc83e105,base,,0xa9059cbb,,7,,
0x1619de6b6b20ed217a58d00f37b9d47c7663feca,arb,,0xa5977fbb,,7,,
0x78a5258186feb5124df9618a6b1067c9a1ec5ffa,eth,,0x095ea7b3,,7,,
0x6c9242cf71e4efee76e795c02aaad441ac88d419,op,,0xc00007b0,,7,,
0xaf9c4f6a0ceb02d4217ff73f3c95bbc8c7320cee,arb,,0xfbc891d5,,7,,
0x0db9e2f4395a179e4add26b43cfe8e4ea1830b46,eth,,0xa22cb465,,7,,
0x344d6117ae0984f3afdd23e593f92d95a83dcd0e,eth,,0x095ea7b3,,7,,
0x357f55b46821a6c6e476cc32ebb2674cd125e849,eth,,0x2e1a7d4d,,7,,
0xe77729ab7fd06af7daec6a2eaf93a011c7c395af,matic,,0xa3a3a474,,7,,
0x80b010450fdaf6a3f8df033ee296e92751d603b3,avax,,0x095ea7b3,,7,,
0x6f4168c0207df6561527af1059d788bb0b09beb1,base,,0x84bb1e42,,7,,
0xa562803aa6fc35c3f3ab2d42b4281fe462dfb620,arb,,0x42842e0e,,7,,
0xdbdef48f7546e279cf9253b6559f0573ea392e36,eth,,0xa22cb465,,7,,
0x9470e1e043e87c3e74820b6da120e730d8d850df,eth,,0x095ea7b3,,7,,
0x1bdb8250eaf3c596441e6c3417c9d5195d6c85b9,zksync,,0x67ffb66a,,7,,
0x54bdbf3ce36f451ec61493236b8e6213ac87c0f6,arb,,0x095ea7b3,,7,,
0x4fa745fccc04555f2afa8874cd23961636cdf982,eth,,0xeed33cef,,7,,
0x88f753c48008b938dd7f78751d3106d04ee432e3,eth,,0xa22cb465,,7,,
0x785d0b89499ebae634e1791987c267b011b154ae,eth,,0x77f8c745,,7,,
0xbb59f5324fea11e538fc7f46c3c7bfe5ad36e8b9,arb,,0x00f714ce,,7,,
0xe2f2aed19fa245aff66342c2b849be6f411fb28f,base,,0xb6b55f25,,7,,
0xee327f889d5947c1dc1934bb208a1e792f953e96,matic,,0x095ea7b3,,7,,
0x5aee5f0e6c2055ebd776db25f48f6c9a68abcdae,op,,0x629b0ff4,,7,,
0x3a23f943181408eac424116af7b7790c94cb97a5,arb,,0x0000018e,,7,,
0x9a01857f33aa382b1d5bb96c3180347862432b0d,arb,,0xd1c2babb,,7,,
0x66761fa41377003622aee3c7675fc7b5c1c2fac5,eth,,0x095ea7b3,,7,,
0x63097e97ba51b64547cf1f4ba154495d7af74582,arb,,0x39509351,,7,,
0xc297f0eeace5afdaf4e39f7fd1f82c0335d05deb,eth,,0x095ea7b3,,7,,
0x5954ab967bc958940b7eb73ee84797dc8a2afbb9,eth,,0x20a325d0,,7,,
0xf9bd1d3c0d7f7f5916ee7f9873eb2505280e660f,arb,,0x6a761202,,7,,
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,matic,,0xed178619,,7,,
0x841fad6eae12c286d1fd18d1d525dffa75c7effe,ftm,,0x095ea7b3,,7,,
0x3b08fcd15280e7b5a6e404c4abb87f7c774d1b2e,op,,0x095ea7b3,,7,,
0xfb98b335551a418cd0737375a2ea0ded62ea213b,ftm,,0x095ea7b3,,7,,
0xf1b99e3e573a1a9c5e6b2ce818b617f0e664e86b,eth,,0x095ea7b3,,7,,
0xbe6fee3756f7be3a0cd492059341cb5b77dd81f9,eth,,0xf01e063a,,7,,
0xde3674aebc9faa78e731df8852a7ee29a1e9f9be,zksync,,0x3d13f874,,7,,
0xaaaa55c44c7b4d87662fc8ff1f310c96ed57ce1f,arb,,0x49b42c9e,,7,,
0xeead445555d7efa3c62ce8624f2cd1a6687a4611,eth,,0x095ea7b3,,7,,
0x24ae2da0f361aa4be46b48eb19c91e02c5e4f27e,eth,,0xbeb8db56,,7,,
0x58b6a8a3302369daec383334672404ee733ab239,eth,,0xa9059cbb,,7,,
0x5d0cbec362643f04fb7a37d04ffa8a66e0adaa54,eth,,0xa22cb465,,7,,
0x30d20208d987713f46dfd34ef128bb16c404d10f,eth,,0x095ea7b3,,7,,
0x6207801cf58ec8ff24d59dbb8fc25e4a20989ae7,eth,,0x5ca89c8e,,7,,
0xd07379a755a8f11b57610154861d694b2a0f615a,base,,0x095ea7b3,,7,,
0x00a1c271df375660f47293fd84b53572fded0107,zksync,,0x852a12e3,,7,,
0x0f2c03d7240346c17ace551715c95210e7418d9e,eth,,0xa22cb465,,7,,
0x00189e4c4941d07153fc662b4169fe47a8219522,base,,0xc625e9b1,,7,,
0x5fe5876a1799887012b65708a08d01d9d09785e3,base,,0xa9059cbb,,7,,
0x28527ebb5c97bb11abd6c2c74d24045b4e4865ef,matic,,0xa0712d68,,7,,
0xbfe47d6d4090940d1c7a0066b63d23875e3e2ac5,eth,,0xa22cb465,,7,,
0x5288c571fd7ad117bea99bf60fe0846c4e84f933,arb,,0x7b3a3c8b,,7,,
0xad86d0e9764ba90ddd68747d64bffbd79879a238,bsc,,0x23b872dd,,7,,
0x5357308a5a4db6c65fa6c4b122dfc3d749f2dd6a,arb,,0xbd5ad2d4,,7,,
0xed33162494adbf4bbe0aa8f28eea4cd131c3c404,base,,0x095ea7b3,,7,,
0x5fa85e6fea19f73f92e665c1d4a0d20f0467d33e,arb,,0x64617461,,7,,
0x8c42bc76e6fdb2c7ba8a585adb69b3cc0d5f7ff2,arb,,0xff9226ea,,7,,
0xd6df932a45c0f255f85145f286ea0b292b21c90b,matic,,0x095ea7b3,,7,,
0xa36fdbbae3c9d55a1d67ee5821d53b50b63a1ab9,eth,,0x095ea7b3,,7,,
0xe313bcb77dba15f39ff0b9ceabe140cedd0953cb,matic,,0x095ea7b3,,7,,
0x1e5908c1405bb1339d4b144786fd1b7aa8581e2d,eth,,0x64e39f2a,,7,,
0x4501a82790ef2587dfeb93dc038541228e516597,eth,,0x095ea7b3,,7,,
0xb584d4be1a5470ca1a8778e9b86c81e165204599,eth,,0xe56461ad,,7,,
0xd7f1dd5d49206349cae8b585fcb0ce3d96f1696f,avax,,0x83d13e01,,7,,
0xdd8e557c8804d326c72074e987de02a23ae6ef84,arb,,0x095ea7b3,,7,,
0xda7e6010618cf782280dd7eb107fd57c27d13035,eth,,0x42842e0e,,7,,
0x2bcc6d6cdbbdc0a4071e48bb3b969b06b3330c07,arb,,0x095ea7b3,,7,,
0xb0b84d294e0c75a6abe60171b70edeb2efd14a1b,bsc,,0x095ea7b3,,7,,
0xe0c8b298db4cffe05d1bea0bb1ba414522b33c1b,eth,,0x095ea7b3,,7,,
0x9e66eba102b77fc75cd87b5e60141b85573bc8e8,op,,0x51905636,,7,,
0xfef8dff05e0e4bc2903e433fb462262c721ad30f,bsc,,0xc760dad5,,7,,
0x8d27d76b7b4aa81685de86014a2f94c112c58632,base,,0x964951e0,,7,,
0xd359bc471554504f683fbd4f6e36848612349ddf,avax,,0xc2288147,,7,,
0x2c88aa0956bc9813505d73575f653f69ada60923,eth,,0xa22cb465,,7,,
0xe3b53af74a4bf62ae5511055290838050bf764df,base,,0x095ea7b3,,7,,
0xfb66321d7c674995dfcc2cb67a30bc978dc862ad,eth,,0x095ea7b3,,7,,
0x659a4bdaaacc62d2bd9cb18225d9c89b5b697a5a,eth,,0xa22cb465,,7,,
0x0000000001e4ef00d069e71d6ba041b0a16f7ea0,arb,,0xd6308fa4,,7,,
0xc3a9a54c043f348027fffaac0f2f996123a19bf4,matic,,0x095ea7b3,,7,,
0xd1d4f117597c9cc1daf491fbb24648597606735e,eth,,0xc1cbbca7,,7,,
0x2890df158d76e584877a1d17a85fea3aeeb85aa6,eth,,0x095ea7b3,,7,,
0xa22e5de130365d855353a23409ce6ac7873fc5a7,bsc,,0xd954863c,,7,,
0x25d1bf639a350c58b03bca310ecca955fb13fad0,matic,,0xcce7ec13,,7,,
0x36948a6809be82d3ba8de9f2be626101e2c9e473,eth,,0x095ea7b3,,7,,
0x323665443cef804a3b5206103304bd4872ea4253,op,,0x07abceb7,,7,,
0x82e0b8cdd80af5930c4452c684e71c861148ec8a,eth,,0x3ce33bff,,7,,
0x4b6b3d425f82248996d77ecc3f3df1e500aac1db,bsc,,0x095ea7b3,,7,,
0x732d9eebb9288d5b7605829321f859a7a7dfdfd0,op,,0xc00007b0,,7,,
0xc13e21b648a5ee794902342038ff3adab66be987,eth,,0xa415bcad,,7,,
0x18cd499e3d7ed42feba981ac9236a278e4cdc2ee,base,,0x80500d20,,7,,
0x644192291cc835a93d6330b24ea5f5fedd0eef9e,eth,,0x095ea7b3,,7,,
0x3d320286e014c3e1ce99af6d6b00f0c1d63e3000,eth,,0x379607f5,,7,,
0xb2e533a0a40231218c7f2ff4b02a79c14c0a5694,base,,0x095ea7b3,,7,,
0x94e9eb8b5ab9fd6b9ea3169d55ffade62a01702e,eth,,0x095ea7b3,,7,,
0x39a3920ca05e238d558f0c1786314bca647d1b39,matic,,0xa694fc3a,,7,,
0x026224a2940bfe258d0dbe947919b62fe321f042,eth,,0xa22cb465,,7,,
0x085c091b71b9d77b8f52f073d738ce805dec369b,eth,,0xa22cb465,,7,,
0x03ee5026c07d85ff8ae791370dd0f4c1ae6c97fc,eth,,0x23b872dd,,7,,
0x3a23f943181408eac424116af7b7790c94cb97a5,bsc,,0x00000182,,7,,
0x7b610012bdc4d6deba2c2d91684e408f40863429,bsc,,0x095ea7b3,,7,,
0x061b87122ed14b9526a813209c8a59a633257bab,op,,0x095ea7b3,,7,,
0x1d8b86e3d88cdb2d34688e87e72f388cb541b7c8,matic,,0x84738499,,7,,
0x3bd7c671fa216406e8fed77ff2719fd3b6cd3432,eth,,0xa22cb465,,7,,
0x5ec5b1e9b1bd5198343abb6e55fb695d2f7bb308,linea,,0x095ea7b3,,7,,
0x9cb4706e20a18e59a48ffa7616d700a3891e1861,eth,,0xcd586579,,7,,
0x19c10fff96b80208f454034c046ccc4445cd20ba,eth,,0x607e2737,,7,,
0x81971c6a8f2b95411047c8e1eb83d75372e61169,eth,,0x095ea7b3,,7,,
0x40ada8ce51ad45a0211a7f495a526e26e4b3b5ea,arb,,0x4e71d92d,,7,,
0x570147337f1a2313fc35573f6a123ceb109eb901,eth,,0x095ea7b3,,7,,
0x16cd38b1b54e7abf307cb2697e2d9321e843d5aa,arb,,0x85edd8ae,,7,,
0x1399827d34d06042ab57c24800db57f267b98170,eth,,0xa0712d68,,7,,
0x2e423089e885aab66d16eefbe2d1ddd0a6173738,base,,0x095ea7b3,,7,,
0x1b6f2d3844c6ae7d56ceb3c3643b9060ba28feb0,bsc,,0xb7aeae66,,7,,
0x667210a731447f8b385e068205759be2311b86d4,eth,,0x095ea7b3,,7,,
0x29d096cd18c0da7500295f082da73316d704031a,arb,,0xfe359a0d,,7,,
0x9840652dc04fb9db2c43853633f0f62be6f00f98,bsc,,0x095ea7b3,,7,,
0x1d4214081985ad20aa3ca93a2206ae792635cbec,eth,,0x095ea7b3,,7,,
0x1c65e144ff1de86638c6cd7ff33ff9c4dede0396,base,,0xa22cb465,,7,,
0x19766e9da39ecb68b85b9b4af3b0ce4f9a4f2ecf,base,,0x84bb1e42,,7,,
0x5954ab967bc958940b7eb73ee84797dc8a2afbb9,eth,,0xc63389c3,,7,,
0xe2e9a124e622fea314a74ae7274c2afaca4058ce,eth,,0x7acb7757,,7,,
0x46abb88ae1f2a35ea559925d99fdc5441b592687,base,,0x7ac09bf7,,7,,
0x644192291cc835a93d6330b24ea5f5fedd0eef9e,eth,,0xd505accf,,7,,
0x2aa07920e4ecb4ea8c801d9dfece63875623b285,ftm,,0x76c72751,,7,,
0x8cb24ab2f6a9171c0f9c5817d9f41de7c1ce8b03,zksync,,0x239d5928,,7,,
0x071ac29d569a47ebffb9e57517f855cb577dcc4c,matic,,0x095ea7b3,,7,,
0x5dcd6272c3cbb250823f0b7e6c618bce11b21f90,eth,,0x23b872dd,,7,,
0xe2461caf2ffef37bfc5a41555600dbe65737e1bd,eth,,0x4a21a2df,,7,,
0x3005003bda885dee7c74182e5fe336e9e3df87bb,eth,,0xa9059cbb,,7,,
0x8fd4af47e4e63d1d2d45582c3286b4bd9bb95dfe,op,,0x573ade81,,7,,
0x92e586b8d4bf59f4001604209a292621c716539a,arb,,0xf3fef3a3,,7,,
0x6131b5fae19ea4f9d964eac0408e4408b66337b5,op,,0x8af033fb,,7,,
0x434deba92f7edd6e06e6efdf3574a4d657555c71,base,,0x095ea7b3,,7,,
0xf31cbe21bbbb8056b75d6ca21e8ffd2cd38bd5c5,op,,0x095ea7b3,,7,,
0xf8212179ce95b8237ae8bdc7280288bb349f78e5,eth,,0x095ea7b3,,7,,
0x790110ea64aa02b151080c82af3d38cc944e5b31,arb,,0x3d18b912,,7,,
0x8aa84e8a2d33f6e0e28be265d6f088e0b97210bb,arb,,0xbad55ca1,,7,,
0x5a40091200538a61d1ffb314c58b3087d3b9f679,eth,,0x1cff79cd,,7,,
0x8c42bc76e6fdb2c7ba8a585adb69b3cc0d5f7ff2,arb,,0x978a3ef7,,7,,
0xba12222222228d8ba445958a75a0704d566bf2c8,arb,,0xb95cac28,,7,,
0x00000000000076a84fef008cdabe6409d2fe638b,eth,,0x685ee3e8,,7,,
0xac1419ee74f203c6b9daa3635ad7169b7ebb5c1a,eth,,0xa9059cbb,,7,,
0x78e09a8dddcbea4853540f984cf4be4c574a4398,eth,,0x47e7ef24,,7,,
0x808d7c71ad2ba3fa531b068a2417c63106bc0949,linea,,0x2e15238c,,7,,
0xfa5992a8a47af7029e04ec6a95203ad3f301460b,ftm,,0x095ea7b3,,7,,
0x0f30716960f0618983ac42be2982ffec181af265,op,,0x2e1a7d4d,,7,,
0x436bd20d7f5c0032bc62dff9559e3c590d66ae4c,zksync,,0xb2dd898a,,7,,
0xa1f830aa68b53fd3ee3bb86d7f8254e604740c8b,eth,,0x095ea7b3,,7,,
0xc91ed60a0e0ea668a3489f6039054c6d93c76a9b,base,,0xc00007b0,,7,,
0xffffffffea09fb06d082fd1275cd48b191cbcd1d,moonbeam,,0x095ea7b3,,7,,
0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,matic,,0xa9059cbb,,7,,
0x1151cb3d861920e07a38e03eead12c32178567f6,eth,,0x23b872dd,,7,,
0xe9b0a6bc01b9b4ee44c7b012ec7d5a5eeacc40df,base,,0x095ea7b3,,7,,
0xba3335588d9403515223f109edc4eb7269a9ab5d,eth,,0x095ea7b3,,7,,
0x7cdbfc86a0bfa20f133748b0cf5cea5b787b182c,eth,,0x23b872dd,,7,,
0xda822340f5e8216c277dbf66627648ff5d57b527,matic,,0x5a47ddc3,,7,,
0x0b4b2ba334f476c8f41bfe52a428d6891755554d,eth,,0x42842e0e,,7,,
0xd7c1eb0fe4a30d3b2a846c04aa6300888f087a5f,eth,,0xa0712d68,,7,,
0x4200000000000000000000000000000000000010,op,,0x32b7006d,,7,,
0x0000000001e4ef00d069e71d6ba041b0a16f7ea0,eth,,0xf7e375e8,,7,,
0x54c61e0a2ce6d5a70c042df1604c04a36c58926f,eth,,0x095ea7b3,,7,,
0x954ac1c73e16c77198e83c088ade88f6223f3d44,arb,,0x095ea7b3,,7,,
0x7be7dbbf37f3ed173b162340d0679132ba6c805a,ftm,,0x30b70002,,7,,
0x01cc6b33c63cee896521d63451896c14d42d05ea,base,,0x1c75e369,,7,,
0xaae0c3856e665ff9b3e2872b6d75939d810b7e40,arb,,0x095ea7b3,,7,,
0x101010101716d0e465906f2d6f7e6565a9ee372b,op,,0x1249c58b,,7,,
0x8a1bbef259b00ced668a8c69e50d92619c672176,eth,,0xa22cb465,,7,,
0x92cc36d66e9d739d50673d1f27929a371fb83a67,eth,,0x51905636,,7,,
0x0cfe5c777a7438c9dd8add53ed671cec7a5faee5,eth,,0x095ea7b3,,7,,
0x5ecc0446e8aa72b9bd74b8935687e1e4ca3478d3,arb,,0x095ea7b3,,7,,
0x1863736c768f232189f95428b5ed9a51b0eccae5,arb,,0x47e7ef24,,7,,
0x423f4e6138e475d85cf7ea071ac92097ed631eea,eth,,0xa9059cbb,,7,,
